tick	kind	agent_a	agent_b	value
374	venture_failure	513	8589935185	-0.292385
374	venture_success	508	515	1.000000
374	venture_failure	510	513	0.869040
375	venture_failure	8589935189	8589935185	-0.237632
375	venture_failure	506	17179869772	-0.147431
375	venture_failure	508	512	0.782941
375	venture_success	509	510	1.000000
376	venture_success	502	515	1.000000
376	venture_failure	513	502	0.886084
376	venture_success	506	512	1.000000
376	venture_success	507	506	1.000000
376	venture_success	508	515	1.000000
376	venture_success	17179869772	515	-0.042350
377	venture_failure	515	510	-0.315690
377	venture_failure	512	513	-0.028656
377	venture_failure	506	8589935189	0.008105
377	venture_success	507	510	1.000000
377	venture_success	509	510	1.000000
377	venture_failure	8589935185	515	0.269688
377	venture_failure	17179869772	515	-0.142266
378	venture_failure	515	17179869772	-0.241981
378	venture_success	512	506	1.000000
378	venture_success	507	506	1.000000
378	venture_failure	508	509	-0.597834
378	venture_success	509	510	1.000000
378	venture_success	17179869772	8589935189	0.197171
379	venture_success	515	8589935185	0.418610
379	venture_success	502	512	1.000000
379	venture_success	512	508	0.926696
379	venture_failure	8589935189	509	-0.415799
379	venture_success	506	512	1.000000
379	venture_failure	507	510	0.896004
379	venture_failure	508	512	0.826696
379	venture_failure	17179869772	8589935189	0.096776
380	venture_success	502	512	1.000000
380	venture_success	512	508	0.975043
380	venture_failure	513	502	0.779016
380	venture_success	8589935189	17179869772	0.246583
380	venture_success	509	510	1.000000
380	venture_success	510	509	1.000000
381	venture_success	515	8589935189	1.000000
381	venture_success	502	512	1.000000
381	venture_failure	506	508	-0.416117
381	venture_success	509	510	1.000000
381	venture_failure	17179869772	509	-0.194549
382	venture_failure	515	8589935185	0.316104
382	venture_failure	502	510	-0.377430
382	venture_failure	508	507	-0.654157
382	venture_failure	510	8589935189	-0.586977
383	venture_success	512	506	1.000000
383	venture_failure	506	509	-0.778127
383	venture_success	508	513	0.805226
383	venture_failure	8589935185	507	0.087627
384	venture_failure	515	510	-0.411296
384	venture_failure	507	8589935189	-0.265034
385	venture_success	515	502	1.000000
385	venture_failure	513	502	0.671257
385	venture_success	8589935189	515	1.000000
385	venture_failure	506	512	0.896004
386	venture_success	515	508	1.000000
386	venture_success	502	512	1.000000
386	venture_failure	17179869772	515	-0.338136
387	venture_failure	513	515	-0.064703
387	venture_failure	8589935189	515	0.896004
387	venture_failure	509	17179869772	-0.292226
387	venture_failure	510	8589935189	-0.681131
388	venture_failure	513	508	0.697206
388	venture_success	8589935189	513	0.051155
388	venture_failure	506	507	0.880179
388	venture_failure	507	8589935189	-0.362920
388	venture_success	508	512	1.000000
388	venture_success	510	513	0.995020
389	venture_success	515	502	1.000000
389	venture_success	502	515	1.000000
389	venture_failure	507	513	-0.702964
389	venture_failure	509	510	0.884112
389	relationship_created	506	8589935185	-0.100000
389	venture_failure	8589935185	506	-0.100000
390	venture_success	502	515	1.000000
390	venture_success	513	510	1.000000
390	venture_failure	8589935185	8589935189	-0.330602
391	venture_success	502	513	0.813242
391	venture_success	508	512	1.000000
391	venture_failure	509	8589935189	-0.505929
391	venture_failure	8589935185	507	-0.013765
392	venture_failure	502	508	-0.442234
392	venture_success	506	507	1.000000
392	venture_success	507	506	1.000000
392	venture_success	509	510	1.000000
393	venture_failure	502	17179869772	-0.195500
393	venture_failure	512	515	0.821162
393	venture_success	507	510	1.000000
393	venture_failure	509	513	-0.935824
393	relationship_created	510	17179869772	-0.100000
393	venture_failure	510	17179869772	-0.100000
394	venture_success	512	502	1.000000
394	venture_success	513	510	1.000000
394	venture_success	510	509	1.000000
395	venture_success	502	513	0.956756
395	venture_success	508	515	1.000000
396	venture_success	513	502	1.000000
396	venture_failure	507	17179869772	-0.286490
396	venture_success	508	515	1.000000
396	venture_failure	17179869772	509	-0.387007
397	venture_success	502	515	1.000000
397	venture_success	513	502	1.000000
397	venture_failure	506	507	0.890040
397	venture_success	507	506	1.000000
397	venture_failure	508	502	-0.537829
397	venture_success	8589935185	512	-0.030281
398	venture_success	507	8589935185	0.136427
399	venture_success	512	508	1.000000
399	venture_success	507	510	1.000000
399	venture_failure	508	8589935189	-0.532731
399	venture_success	8589935185	506	0.051982
400	venture_success	506	512	1.000000
400	venture_success	507	502	0.023407
400	venture_failure	510	506	-0.579653
400	agent_birth	4294967874	0	78.011200
401	venture_failure	515	8589935185	0.204306
401	venture_failure	512	510	-0.791344
401	venture_failure	8589935189	509	-0.595901
401	venture_failure	507	510	0.896004
401	venture_success	510	509	1.000000
402	venture_success	515	502	1.000000
402	venture_success	513	510	1.000000
402	venture_success	8589935189	506	0.157710
402	relationship_created	507	4294967874	-0.100000
402	venture_failure	507	4294967874	-0.100000
402	venture_failure	17179869772	8589935189	0.135958
403	venture_failure	507	502	-0.076733
403	venture_success	508	512	1.000000
403	venture_failure	8589935185	8589935189	-0.422109
403	venture_success	17179869772	515	-0.176822
404	venture_success	508	512	1.000000
404	venture_failure	8589935185	17179869772	0.086003
404	venture_failure	4294967874	507	-0.199600
405	venture_failure	502	513	0.884112
405	venture_success	512	502	1.000000
405	relationship_created	4294967874	8589935185	-0.100000
405	venture_failure	4294967874	8589935185	-0.100000
406	venture_success	515	512	0.950066
406	venture_success	502	513	1.000000
406	venture_success	512	508	1.000000
406	venture_failure	8589935189	506	0.056452
406	venture_failure	507	510	0.787080
406	venture_failure	509	17179869772	-0.479337
406	venture_success	510	513	1.000000
407	venture_success	515	508	1.000000
407	venture_success	512	502	1.000000
407	venture_failure	513	508	0.571184
407	venture_success	507	506	1.000000
407	venture_failure	508	512	0.898000
407	relationship_created	510	4294967874	0.150000
407	venture_success	4294967874	510	0.150000
408	venture_success	515	512	1.000000
408	relationship_created	506	4294967874	0.150000
408	venture_success	506	4294967874	0.150000
408	venture_failure	8589935185	512	-0.129621
409	venture_failure	502	515	0.886084
409	venture_success	512	508	1.000000
409	venture_success	506	512	1.000000
409	venture_failure	507	506	0.896004
409	venture_failure	509	510	0.884112
409	venture_failure	510	509	0.784112
410	venture_failure	512	506	0.898000
410	venture_success	513	502	1.000000
410	venture_success	506	507	1.000000
410	venture_success	509	510	0.932543
410	venture_success	510	513	1.000000
410	venture_failure	17179869772	510	-0.196654
411	venture_failure	515	508	0.892024
411	venture_success	502	515	1.000000
411	venture_failure	506	513	-0.615211
411	venture_failure	509	507	-0.846819
411	venture_failure	8589935185	507	0.032922
411	relationship_created	515	4294967874	0.150000
411	venture_success	4294967874	515	0.150000
412	venture_success	515	508	1.000000
412	venture_success	512	508	1.000000
412	venture_failure	508	513	0.465495
412	venture_success	509	510	1.000000
412	venture_failure	4294967874	515	0.049700
413	venture_success	515	508	1.000000
413	venture_success	502	513	1.000000
413	venture_failure	506	510	-0.664762
414	venture_failure	502	512	0.886084
414	venture_failure	512	8589935189	-0.444384
414	venture_success	513	508	0.613634
415	venture_success	502	515	1.000000
415	relationship_created	513	4294967874	0.150000
415	venture_success	513	4294967874	0.150000
415	venture_success	507	506	1.000000
415	venture_failure	508	512	0.894012
415	venture_success	509	510	1.000000
416	venture_success	502	515	1.000000
416	venture_success	512	502	1.000000
416	venture_success	506	507	1.000000
416	venture_failure	509	8589935185	-0.194727
416	venture_success	510	513	1.000000
416	venture_success	8589935185	502	-0.041709
416	venture_failure	4294967874	506	0.047617
417	venture_failure	502	515	0.898000
417	venture_success	512	502	1.000000
417	venture_success	507	506	1.000000
417	venture_success	8589935185	17179869772	0.233794
417	venture_success	17179869772	8589935189	0.281936
418	venture_failure	513	510	0.896004
418	venture_failure	508	510	-0.829640
418	venture_success	510	509	1.000000
419	venture_success	515	513	0.089312
419	venture_failure	513	512	-0.126345
419	venture_failure	506	507	0.896004
419	venture_success	507	506	1.000000
419	venture_failure	508	8589935185	-0.307630
419	venture_failure	8589935185	502	-0.141460
419	venture_failure	4294967874	8589935185	-0.197236
420	venture_success	8589935189	513	0.197980
420	venture_success	509	510	1.000000
420	venture_success	510	513	1.000000
420	relationship_created	502	4294967874	-0.100000
420	venture_failure	4294967874	502	-0.100000
421	venture_failure	513	512	-0.225840
421	venture_success	8589935189	17179869772	0.429687
421	venture_success	506	512	1.000000
421	venture_failure	509	502	-0.762853
421	venture_success	17179869772	8589935185	0.381929
422	venture_success	8589935189	515	0.985370
422	venture_success	508	515	1.000000
422	relationship_created	509	4294967874	-0.100000
422	venture_failure	509	4294967874	-0.100000
422	venture_success	510	509	1.000000
422	venture_failure	4294967874	506	-0.052952
423	venture_success	512	513	-0.074938
423	venture_failure	8589935189	508	-0.607740
423	venture_failure	17179869772	508	-0.059530
423	venture_failure	4294967874	510	0.045271
424	venture_failure	506	8589935185	-0.050556
424	venture_success	507	506	1.000000
424	venture_failure	509	512	-0.226873
424	venture_failure	8589935185	515	0.095111
424	venture_success	17179869772	8589935185	0.529642
425	venture_success	512	506	1.000000
425	venture_failure	513	8589935185	-0.364006
425	venture_success	8589935189	515	1.000000
425	venture_success	508	512	1.000000
425	venture_success	509	510	1.000000
425	venture_success	510	513	1.000000
425	relationship_created	4294967874	17179869772	-0.100000
425	venture_failure	4294967874	17179869772	-0.100000
426	venture_failure	512	17179869772	-0.186403
426	venture_success	513	510	1.000000
426	venture_success	506	507	1.000000
426	venture_success	507	510	0.906188
426	venture_success	510	507	1.000000
426	venture_failure	17179869772	8589935185	0.427525
427	venture_failure	512	507	-0.977981
427	venture_failure	513	17179869772	-0.189753
427	venture_success	510	507	1.000000
427	venture_failure	17179869772	502	-0.282635
428	venture_success	512	508	1.000000
428	venture_success	510	513	1.000000
428	venture_success	8589935185	17179869772	0.575817
429	venture_failure	8589935189	502	-0.051044
429	venture_failure	506	8589935189	-0.046089
429	venture_failure	510	8589935189	-0.726200
429	venture_success	17179869772	512	-0.035287
430	venture_success	502	512	1.000000
430	venture_success	513	510	1.000000
430	venture_failure	507	506	0.892024
430	venture_failure	8589935185	4294967874	-0.292940
431	venture_success	515	502	1.000000
431	venture_failure	513	4294967874	0.045271
431	relationship_created	4294967874	8589935189	0.150000
431	venture_success	8589935189	4294967874	0.150000
431	venture_failure	506	8589935185	-0.149852
431	venture_success	508	506	-0.226481
431	venture_failure	509	510	0.888060
432	venture_success	515	512	1.000000
432	venture_success	502	512	1.000000
432	venture_failure	512	515	0.900000
432	venture_failure	513	508	0.491915
432	venture_failure	8589935189	502	-0.150738
432	venture_success	508	515	1.000000
432	venture_success	509	510	1.000000
432	venture_success	17179869772	8589935185	0.721224
433	venture_failure	502	4294967874	-0.197431
433	venture_success	513	17179869772	-0.037487
433	venture_failure	8589935189	515	0.884112
433	venture_success	508	513	0.640931
433	venture_failure	510	4294967874	-0.055626
433	venture_failure	8589935185	4294967874	-0.391186
433	venture_success	17179869772	8589935185	0.869782
434	venture_failure	515	502	0.894012
434	venture_failure	502	8589935189	-0.250136
434	venture_failure	8589935189	513	0.092508
434	venture_failure	8589935185	510	-0.418542
434	venture_failure	4294967874	8589935189	0.049102
435	venture_failure	502	512	0.894012
435	venture_failure	506	507	0.783139
435	venture_success	507	510	1.000000
435	venture_success	509	510	1.000000
435	venture_success	8589935185	4294967874	-0.239623
435	venture_failure	17179869772	8589935185	0.766306
436	venture_success	8589935189	515	1.000000
436	venture_success	507	510	1.000000
436	venture_success	508	515	1.000000
436	venture_success	17179869772	8589935189	0.566975
436	relationship_created	512	4294967874	0.150000
436	venture_success	4294967874	512	0.150000
437	venture_failure	502	510	-0.438077
437	venture_failure	8589935189	4294967874	-0.051192
437	venture_success	508	515	1.000000
438	venture_success	502	512	1.000000
438	venture_success	512	508	1.000000
438	venture_failure	507	502	-0.171541
438	venture_failure	508	17179869772	-0.157769
438	venture_failure	510	507	0.896004
438	venture_failure	17179869772	510	-0.285934
439	venture_success	515	8589935189	1.000000
439	venture_failure	513	510	0.882143
439	venture_failure	8589935189	508	-0.688582
439	venture_failure	509	508	-0.629107
439	venture_success	510	507	1.000000
440	venture_success	8589935189	515	1.000000
440	venture_failure	509	510	0.890040
440	venture_success	510	509	1.000000
441	venture_success	512	502	1.000000
441	venture_failure	8589935189	4294967874	-0.150784
441	venture_failure	509	507	-0.897456
